,city,company,salary,summary,title
433,New York,"Insurance Fund, State",145000.0,"Run risk systems (such as POINT, Aladdin, Yield Book, Quantal Risk Estimates, FINCAD, Moody’s KMV) and compile exposure and risk related data;...",Quantitative Analyst
434,New York,Averity,152500.0,This is an amazing opportunity for a Senior Data Scientist to move into a client-facing role. We are looking for Senior Data Scientist with Anti-Money...,Data Scientist (AML Experience)
435,New York,Selby Jennings,170000.0,Senior Data Scientist. Develop solutions independently as well as lead other data scientists. A leading tech advertising company is looking for Senior Data...,Senior Data Scientist
436,New York,Averity,200000.0,"Knowledge big data analysis and systems. Individual will work directly with Senior Analysts, Traders and report to trading head to leverage his/her big data and...",Junior Quantitative Analyst / Developer for $5B Hedge Fund
437,New York,Helix Sleep,100000.0,2-5+ years of experience in a data scientist or data analyst with relatively little oversight and engineering support....,Senior Data Analyst
439,New York,Health Research Incorporated,53875.0,"Experience analyzing large data sets using SAS. Experience in database creation, management and familiarity with health data....",Research Scientist I
440,New York,Selby Jennings,175000.0,VP Data Scientist. A top investment bank in New York City is looking for a VP-level Data Scientist to join their Data Science Division....,VP Data Scientist
441,New York,Workbridge Associates,145000.0,"The current team consists of 3 junior Data Scientists, 1 mid level Data Scientist, along with the VP. They are hiring for a Senior Data Scientist / Tech Lead to...",Senior Data Scientist
442,New York,Averity,225000.0,We are a top-tier asset manager looking for a Quant Scientist (Quantitative Developer / Data Scientist) to work on one of our leading portfolio teams in our...,Quantitative Data Scientist - Large Asset Manager
443,New York,DEPT OF HEALTH/MENTAL HYGIENE,88331.0,Prepare data reports. Write protocols and data dictionaries as needed. Past experience and facility analyzing STD surveillance data....,"Senior Data Analyst, Bureau of Sexually Transmitted Disease..."
444,New York,Research Foundation of The City University of New...,61500.0,Extensive data are available to support reservoir hydrodynamic and water quality modeling. Work will involve collaborative efforts with an interdisciplinary...,Water Quality Modeler
445,New York,ingenium,150000.0,"Work with Data Scientists to process video data in ways that are meaningful for our publishers. Collaborate with a talented team of other engineers, data...",Big Data Engineer
446,New York,Analytic Recruiting,100000.0,This includes building predictive models using Choice-based data and multi-country segmentations. Experience with survey design and choice modeling (program...,Senior Statistical Market Research Analyst
447,New York,NJF Search,200000.0,Demonstrated ability to conduct independent research utilizing large data sets. Apply machine learning techniques to predicting financial markets....,Machine Learning Research Scientist - Hedgefund
448,New York,ingenium,150000.0,"Work with Data Scientists to process video data in ways that are meaningful for our publishers. Collaborate with a talented team of other engineers, data...",Big Data Engineer
449,New York,3coast,140000.0,VP - Predictive Modeling / Data Scientist. Handle missing data through an algorithmic approach such as multiple imputations to enable insights in sparse and...,VP - Predictive Modeling / Data Scientist
450,New York,DEPT OF HEALTH/MENTAL HYGIENE,76941.5,- Creating and maintaining data documentation. BSTDC has an opening for a Senior Data Analyst to work with data in the STD clinic electronic medical record (EMR...,"Senior Data Analyst, Bureau of Sexually Transmitted Disease"
451,New York,Research Foundation of The City University of New...,61500.0,Extensive data are available to support reservoir hydrodynamic and water quality modeling. Work will involve collaborative efforts with an interdisciplinary...,Water Quality Modeler
452,New York,Atrium Staffing,75000.0,"Scientist needs a Masters or Ph.D.in chemistry or closely related field. Scientist assists in the development of novel compounds by HPLC, release studies, and...",SR. SCIENTIST
453,New York,Selby Jennings,175000.0,VP Data Scientist. A top investment bank in New York City is looking for a VP-level Data Scientist to join their Data Science Division....,VP Data Scientist
454,New York,DEPT OF ENVIRONMENT PROTECTION,76941.5,"Technical writing skills, data review and auditing experience. These assessments will be made using technical audits, data reviews, document reviews and...",Quality Assurance Officer
455,New York,Workbridge Associates,145000.0,"The current team consists of 3 junior Data Scientists, 1 mid level Data Scientist, along with the VP. They are hiring for a Senior Data Scientist / Tech Lead to...",Senior Data Scientist
457,New York,Atrium Staffing,75000.0,"Scientist needs a Masters or Ph.D.in chemistry or closely related field. Scientist assists in the development of novel compounds by HPLC, release studies, and...",SR. SCIENTIST
458,New York,DEPT OF ENVIRONMENT PROTECTION,76941.5,"Technical writing skills, data review and auditing experience. These assessments will be made using technical audits, data reviews, document reviews and...",Quality Assurance Officer
459,New York,DEPT OF HEALTH/MENTAL HYGIENE,64055.5,-Familiarity with fundamentals of data analysis (basic SAS preferred). Two years as a City Research Scientist Level I can be substituted for the experience...,"Project Coordinator, Bureau of HIV/AIDS Prevention and Contr..."
460,New York,DEPARTMENT OF FINANCE,74119.5,"Strong data analysis skills and data testing. Assisting with data cleansing, data conversion, system integrity, and system access issues....",Policy Data Analyst
461,New York,Analytic Recruiting,85000.0,Building a story from the data. Market Research Senior Analyst (reports to SVP) needed by international custom market research firm to manage the execution and...,Market Research Senior Analyst
462,New York,DEPT OF HEALTH/MENTAL HYGIENE,88331.0,Adhere to all data collection and reporting requirements from local and federal funding sources. Two years as a City Research Scientist Level I can be...,"Assurance Coordinator, Bureau of Sexually Transmitted Diseas..."
